species_name_audit_pk	species_pk	source_dataset	source_species_name	species_normalized	match_status
33398		title	Parasuta_spectabilis	parasuta_spectabilis	normalized_no_species_lookup_provided
33399		title	Paratapinophis_praemaxillaris	paratapinophis_praemaxillaris	normalized_no_species_lookup_provided
33400		title	Pareas_atayal	pareas_atayal	normalized_no_species_lookup_provided
33401		title	Pareas_boulengeri	pareas_boulengeri	normalized_no_species_lookup_provided
33402		title	Pareas_carinatus	pareas_carinatus	normalized_no_species_lookup_provided
33403		title	Pareas_chinensis	pareas_chinensis	normalized_no_species_lookup_provided
33404		title	Pareas_formosensis	pareas_formosensis	normalized_no_species_lookup_provided
33405		title	Pareas_hamptoni	pareas_hamptoni	normalized_no_species_lookup_provided
33406		title	Pareas_iwasakii	pareas_iwasakii	normalized_no_species_lookup_provided
33407		title	Pareas_komaii	pareas_komaii	normalized_no_species_lookup_provided
33408		title	Pareas_macularius	pareas_macularius	normalized_no_species_lookup_provided
33409		title	Pareas_margaritophorus	pareas_margaritophorus	normalized_no_species_lookup_provided
33410		title	Pareas_monticola	pareas_monticola	normalized_no_species_lookup_provided
33411		title	Pareas_nigriceps	pareas_nigriceps	normalized_no_species_lookup_provided
33412		title	Pareas_nuchalis	pareas_nuchalis	normalized_no_species_lookup_provided
33413		title	Pareas_stanleyi	pareas_stanleyi	normalized_no_species_lookup_provided
33414		title	Pareas_vindumi	pareas_vindumi	normalized_no_species_lookup_provided
33415		title	Paroedura_androyensis	paroedura_androyensis	normalized_no_species_lookup_provided
33416		title	Paroedura_bastardi	paroedura_bastardi	normalized_no_species_lookup_provided
33417		title	Paroedura_fasciata	paroedura_fasciata	normalized_no_species_lookup_provided
33418		title	Paroedura_gracilis	paroedura_gracilis	normalized_no_species_lookup_provided
33419		title	Paroedura_homalorhina	paroedura_homalorhina	normalized_no_species_lookup_provided
33420		title	Paroedura_hordiesi	paroedura_hordiesi	normalized_no_species_lookup_provided
33421		title	Paroedura_ibityensis	paroedura_ibityensis	normalized_no_species_lookup_provided
33422		title	Paroedura_karstophila	paroedura_karstophila	normalized_no_species_lookup_provided
33423		title	Paroedura_kloki	paroedura_kloki	normalized_no_species_lookup_provided
33424		title	Paroedura_lohatsara	paroedura_lohatsara	normalized_no_species_lookup_provided
33425		title	Paroedura_maingoka	paroedura_maingoka	normalized_no_species_lookup_provided
33426		title	Paroedura_masobe	paroedura_masobe	normalized_no_species_lookup_provided
33427		title	Paroedura_neglecta	paroedura_neglecta	normalized_no_species_lookup_provided
33428		title	Paroedura_oviceps	paroedura_oviceps	normalized_no_species_lookup_provided
33429		title	Paroedura_picta	paroedura_picta	normalized_no_species_lookup_provided
33430		title	Paroedura_sanctijohannis	paroedura_sanctijohannis	normalized_no_species_lookup_provided
33431		title	Paroedura_spelaea	paroedura_spelaea	normalized_no_species_lookup_provided
33432		title	Paroedura_stellata	paroedura_stellata	normalized_no_species_lookup_provided
33433		title	Paroedura_stumpffi	paroedura_stumpffi	normalized_no_species_lookup_provided
33434		title	Paroedura_tanjaka	paroedura_tanjaka	normalized_no_species_lookup_provided
33435		title	Paroedura_vahiny	paroedura_vahiny	normalized_no_species_lookup_provided
33436		title	Paroedura_vazimba	paroedura_vazimba	normalized_no_species_lookup_provided
33437		title	Paroplocephalus_atriceps	paroplocephalus_atriceps	normalized_no_species_lookup_provided
33438		title	Parsigecko_ziaiei	parsigecko_ziaiei	normalized_no_species_lookup_provided
33439		title	Parvilacerta_fraasii	parvilacerta_fraasii	normalized_no_species_lookup_provided
33440		title	Parvilacerta_parva	parvilacerta_parva	normalized_no_species_lookup_provided
33441		title	Parvoscincus_abstrusus	parvoscincus_abstrusus	normalized_no_species_lookup_provided
33442		title	Parvoscincus_agtorum	parvoscincus_agtorum	normalized_no_species_lookup_provided
33443		title	Parvoscincus_arvindiesmosi	parvoscincus_arvindiesmosi	normalized_no_species_lookup_provided
33444		title	Parvoscincus_aurorus	parvoscincus_aurorus	normalized_no_species_lookup_provided
33445		title	Parvoscincus_banahaoensis	parvoscincus_banahaoensis	normalized_no_species_lookup_provided
33446		title	Parvoscincus_beyeri	parvoscincus_beyeri	normalized_no_species_lookup_provided
33447		title	Parvoscincus_boyingi	parvoscincus_boyingi	normalized_no_species_lookup_provided
33448		title	Parvoscincus_decipiens	parvoscincus_decipiens	normalized_no_species_lookup_provided
33449		title	Parvoscincus_duwendorum	parvoscincus_duwendorum	normalized_no_species_lookup_provided
33450		title	Parvoscincus_hadros	parvoscincus_hadros	normalized_no_species_lookup_provided
33451		title	Parvoscincus_igorotorum	parvoscincus_igorotorum	normalized_no_species_lookup_provided
33452		title	Parvoscincus_jimmymcguirei	parvoscincus_jimmymcguirei	normalized_no_species_lookup_provided
33453		title	Parvoscincus_kitangladensis	parvoscincus_kitangladensis	normalized_no_species_lookup_provided
33454		title	Parvoscincus_laterimaculatus	parvoscincus_laterimaculatus	normalized_no_species_lookup_provided
33455		title	Parvoscincus_lawtoni	parvoscincus_lawtoni	normalized_no_species_lookup_provided
33456		title	Parvoscincus_leucospilos	parvoscincus_leucospilos	normalized_no_species_lookup_provided
33457		title	Parvoscincus_luzonensis	parvoscincus_luzonensis	normalized_no_species_lookup_provided
33458		title	Parvoscincus_manananggalae	parvoscincus_manananggalae	normalized_no_species_lookup_provided
33459		title	Parvoscincus_palaliensis	parvoscincus_palaliensis	normalized_no_species_lookup_provided
33460		title	Parvoscincus_palawanensis	parvoscincus_palawanensis	normalized_no_species_lookup_provided
33461		title	Parvoscincus_sisoni	parvoscincus_sisoni	normalized_no_species_lookup_provided
33462		title	Parvoscincus_steerei	parvoscincus_steerei	normalized_no_species_lookup_provided
33463		title	Parvoscincus_tagapayo	parvoscincus_tagapayo	normalized_no_species_lookup_provided
33464		title	Parvoscincus_tikbalangi	parvoscincus_tikbalangi	normalized_no_species_lookup_provided
33465		title	Pedioplanis_benguellensis	pedioplanis_benguellensis	normalized_no_species_lookup_provided
33466		title	Pedioplanis_breviceps	pedioplanis_breviceps	normalized_no_species_lookup_provided
33467		title	Pedioplanis_burchelli	pedioplanis_burchelli	normalized_no_species_lookup_provided
33468		title	Pedioplanis_gaerdesi	pedioplanis_gaerdesi	normalized_no_species_lookup_provided
33469		title	Pedioplanis_haackei	pedioplanis_haackei	normalized_no_species_lookup_provided
33470		title	Pedioplanis_huntleyi	pedioplanis_huntleyi	normalized_no_species_lookup_provided
33471		title	Pedioplanis_husabensis	pedioplanis_husabensis	normalized_no_species_lookup_provided
33472		title	Pedioplanis_inornata	pedioplanis_inornata	normalized_no_species_lookup_provided
33473		title	Pedioplanis_laticeps	pedioplanis_laticeps	normalized_no_species_lookup_provided
33474		title	Pedioplanis_lineoocellata	pedioplanis_lineoocellata	normalized_no_species_lookup_provided
33475		title	Pedioplanis_namaquensis	pedioplanis_namaquensis	normalized_no_species_lookup_provided
33476		title	Pedioplanis_rubens	pedioplanis_rubens	normalized_no_species_lookup_provided
33477		title	Pedioplanis_undata	pedioplanis_undata	normalized_no_species_lookup_provided
33478		title	Perochirus_ateles	perochirus_ateles	normalized_no_species_lookup_provided
33479		title	Perochirus_guentheri	perochirus_guentheri	normalized_no_species_lookup_provided
33480		title	Perochirus_scutellatus	perochirus_scutellatus	normalized_no_species_lookup_provided
33481		title	Petracola_angustisoma	petracola_angustisoma	normalized_no_species_lookup_provided
33482		title	Petracola_labioocularis	petracola_labioocularis	normalized_no_species_lookup_provided
33483		title	Petracola_ventrimaculatus	petracola_ventrimaculatus	normalized_no_species_lookup_provided
33484		title	Petracola_waka	petracola_waka	normalized_no_species_lookup_provided
33485		title	Petrosaurus_mearnsi	petrosaurus_mearnsi	normalized_no_species_lookup_provided
33486		title	Petrosaurus_repens	petrosaurus_repens	normalized_no_species_lookup_provided
33487		title	Petrosaurus_slevini	petrosaurus_slevini	normalized_no_species_lookup_provided
33488		title	Petrosaurus_thalassinus	petrosaurus_thalassinus	normalized_no_species_lookup_provided
33489		title	Phaeoscincus_ouinensis	phaeoscincus_ouinensis	normalized_no_species_lookup_provided
33490		title	Phaeoscincus_taomensis	phaeoscincus_taomensis	normalized_no_species_lookup_provided
33491		title	Phalotris_bilineatus	phalotris_bilineatus	normalized_no_species_lookup_provided
33492		title	Phalotris_concolor	phalotris_concolor	normalized_no_species_lookup_provided
33493		title	Phalotris_cuyanus	phalotris_cuyanus	normalized_no_species_lookup_provided
33494		title	Phalotris_labiomaculatus	phalotris_labiomaculatus	normalized_no_species_lookup_provided
33495		title	Phalotris_lativittatus	phalotris_lativittatus	normalized_no_species_lookup_provided
33496		title	Phalotris_lemniscatus	phalotris_lemniscatus	normalized_no_species_lookup_provided
33497		title	Phalotris_matogrossensis	phalotris_matogrossensis	normalized_no_species_lookup_provided
33498		title	Phalotris_mertensi	phalotris_mertensi	normalized_no_species_lookup_provided
33499		title	Phalotris_multipunctatus	phalotris_multipunctatus	normalized_no_species_lookup_provided
33500		title	Phalotris_nasutus	phalotris_nasutus	normalized_no_species_lookup_provided
33501		title	Phalotris_nigrilatus	phalotris_nigrilatus	normalized_no_species_lookup_provided
33502		title	Phalotris_normanscotti	phalotris_normanscotti	normalized_no_species_lookup_provided
33503		title	Phalotris_reticulatus	phalotris_reticulatus	normalized_no_species_lookup_provided
33504		title	Phalotris_sansebastiani	phalotris_sansebastiani	normalized_no_species_lookup_provided
33505		title	Phalotris_tricolor	phalotris_tricolor	normalized_no_species_lookup_provided
33506		title	Phasmasaurus_maruia	phasmasaurus_maruia	normalized_no_species_lookup_provided
33507		title	Phasmasaurus_tillieri	phasmasaurus_tillieri	normalized_no_species_lookup_provided
33508		title	Phelsuma_abbotti	phelsuma_abbotti	normalized_no_species_lookup_provided
33509		title	Phelsuma_andamanensis	phelsuma_andamanensis	normalized_no_species_lookup_provided
33510		title	Phelsuma_antanosy	phelsuma_antanosy	normalized_no_species_lookup_provided
33511		title	Phelsuma_astriata	phelsuma_astriata	normalized_no_species_lookup_provided
33512		title	Phelsuma_barbouri	phelsuma_barbouri	normalized_no_species_lookup_provided
33513		title	Phelsuma_berghofi	phelsuma_berghofi	normalized_no_species_lookup_provided
33514		title	Phelsuma_borai	phelsuma_borai	normalized_no_species_lookup_provided
33515		title	Phelsuma_borbonica	phelsuma_borbonica	normalized_no_species_lookup_provided
33516		title	Phelsuma_breviceps	phelsuma_breviceps	normalized_no_species_lookup_provided
33517		title	Phelsuma_cepediana	phelsuma_cepediana	normalized_no_species_lookup_provided
33518		title	Phelsuma_comorensis	phelsuma_comorensis	normalized_no_species_lookup_provided
33519		title	Phelsuma_dorsivittata	phelsuma_dorsivittata	normalized_no_species_lookup_provided
33520		title	Phelsuma_dubia	phelsuma_dubia	normalized_no_species_lookup_provided
33521		title	Phelsuma_edwardnewtoni	phelsuma_edwardnewtoni	normalized_no_species_lookup_provided
33522		title	Phelsuma_flavigularis	phelsuma_flavigularis	normalized_no_species_lookup_provided
33523		title	Phelsuma_gigas	phelsuma_gigas	normalized_no_species_lookup_provided
33524		title	Phelsuma_gouldi	phelsuma_gouldi	normalized_no_species_lookup_provided
33525		title	Phelsuma_grandis	phelsuma_grandis	normalized_no_species_lookup_provided
33526		title	Phelsuma_guentheri	phelsuma_guentheri	normalized_no_species_lookup_provided
33527		title	Phelsuma_guimbeaui	phelsuma_guimbeaui	normalized_no_species_lookup_provided
33528		title	Phelsuma_guttata	phelsuma_guttata	normalized_no_species_lookup_provided
33529		title	Phelsuma_hielscheri	phelsuma_hielscheri	normalized_no_species_lookup_provided
33530		title	Phelsuma_hoeschi	phelsuma_hoeschi	normalized_no_species_lookup_provided
33531		title	Phelsuma_inexpectata	phelsuma_inexpectata	normalized_no_species_lookup_provided
33532		title	Phelsuma_kely	phelsuma_kely	normalized_no_species_lookup_provided
33533		title	Phelsuma_klemmeri	phelsuma_klemmeri	normalized_no_species_lookup_provided
33534		title	Phelsuma_kochi	phelsuma_kochi	normalized_no_species_lookup_provided
33535		title	Phelsuma_laticauda	phelsuma_laticauda	normalized_no_species_lookup_provided
33536		title	Phelsuma_lineata	phelsuma_lineata	normalized_no_species_lookup_provided
33537		title	Phelsuma_madagascariensis	phelsuma_madagascariensis	normalized_no_species_lookup_provided
33538		title	Phelsuma_malamakibo	phelsuma_malamakibo	normalized_no_species_lookup_provided
33539		title	Phelsuma_masohoala	phelsuma_masohoala	normalized_no_species_lookup_provided
33540		title	Phelsuma_modesta	phelsuma_modesta	normalized_no_species_lookup_provided
33541		title	Phelsuma_mutabilis	phelsuma_mutabilis	normalized_no_species_lookup_provided
33542		title	Phelsuma_nigristriata	phelsuma_nigristriata	normalized_no_species_lookup_provided
33543		title	Phelsuma_ornata	phelsuma_ornata	normalized_no_species_lookup_provided
33544		title	Phelsuma_parkeri	phelsuma_parkeri	normalized_no_species_lookup_provided
33545		title	Phelsuma_parva	phelsuma_parva	normalized_no_species_lookup_provided
33546		title	Phelsuma_pasteuri	phelsuma_pasteuri	normalized_no_species_lookup_provided
33547		title	Phelsuma_pronki	phelsuma_pronki	normalized_no_species_lookup_provided
33548		title	Phelsuma_pusilla	phelsuma_pusilla	normalized_no_species_lookup_provided
33549		title	Phelsuma_quadriocellata	phelsuma_quadriocellata	normalized_no_species_lookup_provided
33550		title	Phelsuma_ravenala	phelsuma_ravenala	normalized_no_species_lookup_provided
33551		title	Phelsuma_robertmertensi	phelsuma_robertmertensi	normalized_no_species_lookup_provided
33552		title	Phelsuma_roesleri	phelsuma_roesleri	normalized_no_species_lookup_provided
33553		title	Phelsuma_rosagularis	phelsuma_rosagularis	normalized_no_species_lookup_provided
33554		title	Phelsuma_seippi	phelsuma_seippi	normalized_no_species_lookup_provided
33555		title	Phelsuma_serraticauda	phelsuma_serraticauda	normalized_no_species_lookup_provided
33556		title	Phelsuma_standingi	phelsuma_standingi	normalized_no_species_lookup_provided
33557		title	Phelsuma_sundbergi	phelsuma_sundbergi	normalized_no_species_lookup_provided
33558		title	Phelsuma_v-nigra	phelsuma_v-nigra	normalized_no_species_lookup_provided
33559		title	Phelsuma_vanheygeni	phelsuma_vanheygeni	normalized_no_species_lookup_provided
33560		title	Philochortus_hardeggeri	philochortus_hardeggeri	normalized_no_species_lookup_provided
33561		title	Philochortus_intermedius	philochortus_intermedius	normalized_no_species_lookup_provided
33562		title	Philochortus_neumanni	philochortus_neumanni	normalized_no_species_lookup_provided
33563		title	Philochortus_phillipsi	philochortus_phillipsi	normalized_no_species_lookup_provided
33564		title	Philochortus_rudolfensis	philochortus_rudolfensis	normalized_no_species_lookup_provided
33565		title	Philochortus_spinalis	philochortus_spinalis	normalized_no_species_lookup_provided
33566		title	Philochortus_zolii	philochortus_zolii	normalized_no_species_lookup_provided
33567		title	Philodryas_aestiva	philodryas_aestiva	normalized_no_species_lookup_provided
33568		title	Philodryas_agassizii	philodryas_agassizii	normalized_no_species_lookup_provided
